Key,English,Japanese
PROPQUEST_INC_000672,"You're still here? Ugh… fine. I'll humor you just this once. If you think you are strong enough to be a Mercenary, then I'll need you to do a little something for me.",このテストは諸君が放浪者としてどのくらい熟練したかを評価するものだ。まずはこれから指示することをどれくらい早く正確に遂行できるかをテストする。わかったか？
PROPQUEST_INC_000673,Small Aibatts have been infesting our crops just north of here. We need someone to go exterminate some of those filthy things.,何だって？俺の喋り声がちょっと大きすぎるって？ワッハハハ、小さいよりはいいだろう！では、やることを指示するぞ。まずは、スモール・アイバットを狩ってこい！
PROPQUEST_INC_000674,"Slay 20 Small Aibatts and 20 Small Mushpangs then return me when you are finished. Understand? Now get out of here, vermin!",いいか、＜スモール・アイバット＞20体、＜スモール・マッシュファング＞を20体狩ってこい！俺の言ったことがわかったか？頑張って狩ってくるんだ。
PROPQUEST_INC_000675,"Good luck, Vagrant. You'll need it! Hahaha!",では諸君、グッドラック！ワッハハハ！！
PROPQUEST_INC_000676,"I knew you were all talk, Vagrant. That's 30 seconds of my life I won't be getting back…",そうそう、そうだろうと思ったぜ。このテストは根性のない奴が受けるほどへっぽこなテストではないぞ！このマスタングがそんなに甘いと思ったのか？
PROPQUEST_INC_000677,"Hmmm, that's acceptable. Not bad, Vagrant! Although, I could have done it in half the time. But that's neither here nor there.",よし、戻ってきたな。まあ、 オレ様がやったら2分で終わる程度のテストさ。ちょいと遅すぎだな、諸君！最初のテストは無事にパスだ。
PROPQUEST_INC_000678,Hahaha! As if you could ever hope to compare yourself to me… Mustang the Great!,でも、喜ぶにはまだまだ早い！
PROPQUEST_INC_000679,"What's the matter? You're not afraid of some Small Aibatts, are you?",オレの目は厳しいぞ、ごまかしはきかん！マーシナリーのテストはそんなに甘くないぞと、最初に忠告しただろう？ワッハハハハ！
PROPQUEST_INC_000680,"Alright, listen carefully. Just north of here, there are several Small Aibatts. Slay 20 of them with 20 Small Mushpangs and return to me. Got it?",もう一度教えるから、よ～く聞くんだ！スモール・アイバットが20匹と、スモール・マッシュファング20体だ。わかったか？もたもたしている時間はないはずだ。さぁ、行ってこい！
PROPQUEST_INC_000681,<Mustang mumbles something under his breath about you being… not so bright.>,こんなに根性がないとは情けないな。まあ、人には向き・不向きがあるからな！仕方あるまい。
PROPQUEST_INC_000682,I cannot train you to be a Mercenary. You have already chosen another path. You can still cancel the other job quest in the Quest Window and come back to me.,君はすでに、他の職業を選択していないか？
PROPQUEST_INC_000683,Slay 20 Small Aibatts and 20 Small Mushpangs just north of Eastern Flarine and return to Mercenary Drillmaster Mustang.,スモール・アイバットを10匹狩ってくること。
PROPQUEST_INC_000685,Mercenary Arms,マーシナリーの武器
PROPQUEST_INC_000686,I suppose you've proven you're not completely useless. On to the next task!,初めてのテストはパスだ！しかし、これで終わりではないぞ、諸君。このマスタングの言うことを、ちゃんと傾聴したまえ。
PROPQUEST_INC_000687,"I want you to gather the materials needed for making the weapons of the Mercenary. Try not to mess this one up, alright?",フム、「傾聴する」の意味がわからないとな？ワッハハハ！よーく耳を傾けて聞きたまえ。という意味だ、わかったか？2番目のテストはマーシナリーの武器を作るために必要な材料を集めるのだ。
PROPQUEST_INC_000688,"Collect 10 Twinkle Stones from Aibatts in the area, 5 Chupims from Pukepukes and 1 Poporam from Doridoma. They should be relatively easy to find.",武器の材料は１つだ。アイバットから輝く石を10個、プケプケからチュピムを5個、ドリドマからポポラム1個持って来い。集めたら、マーシナリーマスターのところへ行くのだ、諸君！わかったか？
PROPQUEST_INC_000689,"Once you've gathered enough Twinkle Stones, Chupims and Poporam, bring them to Andy the Mercenary Master in northern Flarine.",輝く石、チュピム、ポポラムを集めたらマーシナリーマスターに聞いてみろ。北広場にあるマドリガル職業マスターズにいるはずだ。もじもじしている時間はないぞ、諸君！早く出発するといい！
PROPQUEST_INC_000690,Good luck! You're gonna need it!,なんだかまだ頼りなさそうに見えるが…。グッドラック！幸運を祈るぞ。
PROPQUEST_INC_000691,Are you afraid of a couple Aibatts? I know they stink and all... but really?,やっぱりダメだったか。まぁ、ここまで来られたのも褒められることかもしれないな。
PROPQUEST_INC_000692,"Great job acquiring the Twinkle Stones, Chupims and Poporam, Vagrant. Oh, and don't worry about old Mustang. He's all bark and no bite!",力強く勇敢なマーシナリーを志望する諸君、よくやった。では、武器についてお話しするとしよう。マーシナリーは2つの武器を使うことができる。それはソード（剣）とアックス（斧）だ。ソードは迅速で正確な攻撃を要する戦闘に適しているが、打撃力は低い。
PROPQUEST_INC_000693,"A Mercenary can use both swords and axes. They each have strengths and weaknesses. Swords strike fast, but deal only moderate damage, whereas axes deal heavy damage but at a moderate speed.",マーシナリ―は剣と斧の両方を使えるわけだが、それぞれに長所と短所があるんだ。 剣は速く攻撃できるが、適度にしかダメージは与えられん。斧は大きなダメージを与えられるが、スピード感のある攻撃とは言えないな。
PROPQUEST_INC_000694,"Which weapon suits you best? That's a decision only you can make, young Vagrant.",どうだ？マーシナリーが使う武器について、理解できたか？どの武器、装備が自分に合うか、確かめてみるいいだろう。
PROPQUEST_INC_000695,"You need to acquire 10 Twinkle Stones, 5 Chupims and 1 Poporam before I can continue your training, Vagrant.",おや？マスタング様から言われた指示をまだ終わらせていないのですか？輝く石10個、チュピム5個、ポポラム1個ですよ。指示どおりに材料を集めてきてから、もういちどおいで下さい。
PROPQUEST_INC_000696,"Gather 10 Twinkle Stones from the Aibatts, 5 Chupims from Pukepukes and 1 Poporam from Doridoma then bring them to Andy, the Mercenary Master in northern Flarine.",武器の材料はアイバットを倒して輝く石を10個、プケプケを倒してチュピム5個、ドリドマを倒してポポラムを1個集め、フラリス北広場にいるマーシナリーマスターの元へ行こう。
PROPQUEST_INC_000698,Mercenary Skills,マーシナリーの技術
PROPQUEST_INC_000699,"You've done very well so far, Vagrant. You are ready for the next step in your journey to become a Mercenary!",2番目のテストも見事にパスしたか、おめでとう。まだテストが終わったわけではないぞ。マーシナリーを完全理解するには、まだまだたくさんの知識を必要とするぞ。
PROPQUEST_INC_000700,"You must travel north, and visit the High-Dwarpets. Langdrong, one of the High-Dwarpets, will continue your training.",まあ、私から教えるべきことはここまでだ。次のテストは、マーシナリーの技術に関する情報を集めてきてこい。北へ行き、ハイドワーフの生息地へ足を踏み入れてみるといいだろう。
PROPQUEST_INC_000701,High-Dwarpet Langdrong will educate you on Mercenary skills.,ハイドワーフの生息地を探して＜ランドラング＞というハイドワーフに会い、マーシナリーの技術について教えてもらえるだろう。
PROPQUEST_INC_000702,You can find the High-Dwarpets north of Flarine. Check your map (M Key) if you get lost.,おっと。ハイドワーフは人間を嫌っているが、君には心を開いてくれるといいな。フラリス道沿いに北を進んだ＜ランドラング＞だ。Mキーでマップを確認してくれよな。
PROPQUEST_INC_000703,"I sense great potential in you, Vagrant. Luck be with you.",どうか無事に生息地を探し出せるよう、頑張ってください。幸運を祈りますよ！
PROPQUEST_INC_000704,What a shame. Please see me again if you change your mind.,ここで諦めてしまうのは、非常にもったいないですね。まあ、あなたが選んだことならいたしかたないでしょう。
PROPQUEST_INC_000705,"Where did you find that, Vagrant? Tell you what, for bringing this to me, I will go over one of the Mercenary Skills it details here. Listen up!",ん？人間か？私は人間は嫌いだが、お前と話すのは悪い気はしないな。よし、いいことを教えてあげよう。えぇと･･このスキル事典の･･･328ページの・・・あ！これだ。よく聞くんだぞ。
PROPQUEST_INC_000706,"As a Mercenary you can wield a weapon and a shield. The skill, Keenwheel, is a high damage spinning attack that can only be used after using the Slash skill and must be used in the Action Slot.",まず両足を軸にして、両手に武器を握って体を回転させる。この回転力で相手に普通よりたくさんの打撃を与えることができる。これが何かわかるか？これは、キーンフィールというスキルだ。
PROPQUEST_INC_000707,Keenwheel is another example. Notice how the skills in the Skill Tree Window (K Key) are shaped like puzzle pieces? This is a good indicator of what skills can be used in what order.,これはスプルマッシュと連動して使うスキルで、単独では使えない。しかし一度に3連続攻撃が可能だし、最大4回まで連続で使えるスキルなんだ。上手く使いこなせばとても強力な技だぜ！わかったかい？
PROPQUEST_INC_000708,"If Andy sent you, then he should have given you some proof. Maybe you're forgetting something, friend?",なんだおまえは？アンディの紹介で来たと？だったら、信用できる証拠を出してみな。オレは冒険者なんかに油を売るほど暇じゃないんだよ。えーっと・・・あの＜スキル事典＞はどこに置いといたっけな・・・
PROPQUEST_INC_000709,Speak with High-Dwarpet Langdrong. He can be found with the other High-Dwarpets north of Flarine.,フラリス北ハイドワーフの生息地にいる＜ランドラング＞のところへ行こう！
PROPQUEST_INC_000711,Duty of Mercenary,マーシナリーの任務
PROPQUEST_INC_000712,So... are you starting to understand how a Mercenary works now? Don't lose that Label of Technique I gave you!,ここまで説明したから、だいたい理解できただろう？あ、このスキル事典の破片は必ず持っていてくれよ、それはとても大事なものなんだ。もし捨てたり失くしたりしたら、オレは責任負えないぜ！
PROPQUEST_INC_000713,"Now for your next test! There is a creature named Babari just south of Flarine terrorizing the citizens there. Slay him, and seek out Hyuit, the Mercenary Instructor in Eastern Flarine.",じゃ、これが最後のテストだ。フラリス南にいる＜ババリ＞というモンスターを倒すことだ。市民が怖がっているらしい。そいつを倒し、フラリス東広場にいるマーシナリー訓練所の助手に話してみるといい。詳しくはそいつに聞いてみてくれよ。
PROPQUEST_INC_000714,"Be careful, I hear Babari packs quite a punch!",あ！マーシナリー訓練所の助手に会いに行く前に、フラリス近辺で悪さをしている変なモンスターが現れたようだ。そいつにパンチをお見舞いしてきてくれ！
PROPQUEST_INC_000716,"You can't give up now, Vagrant! You've come so far already!",好きなようにするといいさ。おまえがテストを諦めようが続けようが、オレとは何の関係もない。
PROPQUEST_INC_000717,"The citizens of Flarine are in your debt, Vagrant! Now the children of Flarine can play outside without having to worry about being eaten by that big bully!",あら！あの迷惑なモンスターを退治してきてくれたのですか？どうもありがとう！では、これが最後のテストです。最後はマーシナリーの任務に関する学習です。マーシナリーは近接攻撃の戦闘を主とする職業として、戦闘では最前衛で敵と戦います。
PROPQUEST_INC_000718,"Mercenaries are experts at close combat. We have the ability to stop an enemy's movement in order to close distance and keep them in range. This ability is called, Sneaker.",敵に近づいて盾になり、他の仲間を守る役割もあります。ただし一人で全てをこなせるわけでなないので、一度にたくさんの敵と戦うことは難しいかもしれませんね。
PROPQUEST_INC_000719,"Our main strength is in one on one combat. If we can get within range of an enemy, you can bet they are going to feel it the next day! Welcome to the fold, Mercenary!",もし、たくさんの敵と戦わなければない状況になったら、必ず他の職業の助けを借りることですよ。これで全てのテストが完了しました。おめでとうございます！ここに一人、勇敢なるマーシナリーが誕生したことを心より祝福します。
PROPQUEST_INC_000720,May I help you? I'm waiting for a pupil to take care of a little problem for me. I'm guessing that's not you? Then we have nothing further to discuss.,わたしに何かご用ですか？ちょうど今、しなければならない仕事がたくさんありますので、特別な用事でなければ、おひきとりください。
PROPQUEST_INC_000721,Slay Babari and speak with Mercenary Instructor Hyuit in Eastern Flarine.,フラリスで悪さをするモンスター＜ババリ＞が現れた。そのモンスターを退治してからウフラリス東広場にいるマーシナリー訓練所の助手に会いに行こう。
PROPQUEST_INC_000723,Vagrant Master (Assist),放浪者マスター（アシスト）
PROPQUEST_INC_000724,"So you want to be an Assist, huh? I don't blame you. It's the best job in Madrigal!",ほほう、アシストを志したいとな！君の選択には敬意を表しよう。しかし、アシストへの道はそんなに甘くないことを覚えておいてくれ。では早速、簡単なテストを行うことにしよう。心の準備は出来ているかな？
PROPQUEST_INC_000725,"First, I want you to take care of a little something for me. Small Mushpangs have been eating our crops lately.",心の準備はできたか？では、最初の課題だ。これは諸君が放浪者としてどのくらい熟練したかを評価するものだ。これから指示したことを、どれくらい早く正確に遂行できるかを試させてもらおう。
PROPQUEST_INC_000726,"Just north of here, there are several Small Mushpangs. Slay 10 of them with 10 Small Burudengs and return to me as soon as possible.",スモール・マッシュファングを10匹、スモール・ブルデングを10匹狩ってきたまえ！わかったかな？では、テスト開始だ！
PROPQUEST_INC_000727,"Good luck, Vagrant!",最後まで慎重に、速やかに、そして正確に課題をやりとげるのだ。では、行ってきたまえ！
PROPQUEST_INC_000728,"Having a change of heart? That's alright, come speak to me again if you change your mind.",おや？もう最初の課題で怖気づいたのか？本官は志の弱い者には用がない。諦めたのであれば、さっさと帰りなさい。以上！
PROPQUEST_INC_000729,Excellent work! Hopefully they'll stay away from our crops now.,よくやってくれた、諸君！しかしこれで終わりではないぞ。諸君がやり遂げなければならないことは、まだまだたくさんある。アシストの道は険しいのだ、覚悟したまえ。よろしいかな？
PROPQUEST_INC_000730,You've done very well so far. Keep up the good work!,諸君の心にはすでに、厳しく険しい道を歩んでいく覚悟は出来ているだろう。次のテストも高い志を持って頑張るのだ。
PROPQUEST_INC_000731,Hurry! There isn't much time!,諸君にはあまり時間が無いはずだぞ？こうしている余裕があるとはたいしたものだ。しかし、いい加減な態度ではテストに合格することはできないぞ。気をひきしめたまえ。
PROPQUEST_INC_000732,You've already chosen another job. I can't help you any further. You can still cancel the other job quest in the Quest Window and come back to me.,おや？ 君は既に他の職業を選択していないか？ここはアシストを目指す者がやってくるところです。
PROPQUEST_INC_000733,Slay 10 Small Mushpangs and 10 Small Burudengs just north of Eastern Flarine then return to Assist Drillmaster Elic.,スモール・マッシュファング、スモール・ブルデングを10匹狩ってくること。
PROPQUEST_INC_000735,Arm of Assist,アシストの武器
PROPQUEST_INC_000736,"You've done well so far, Vagrant. But I have another task for you if you are willing.",最初のテストは合格だ。おめでとう！しかしこれからが本番だ。次のテストを受ける準備はできたかな？
PROPQUEST_INC_000737,"For your next task, I need you to gather some materials which are used to create Assist weapons.",2番目のテストを教えよう。これから諸君は、アシストの武器の製作に必要な材料を集めてこなければならない。全ての材料を無事に集めてこれたら、アシストの武器に関する情報を教えよう。
PROPQUEST_INC_000738,"Retrieve 10 Forforms from Mushpangs, 5 Peakyrinds from Peakyturtles and 1 Poporam from Doridoma then bring them to Maki, the Assist Master in Northern Flarine.",集めなければならない材料は、マッシュファングを倒してポポムを10個、ピーキータートルからピーキーリンドを5個、ドリドマからポポラムを1個集めてくるのだ。集めたら、アシストマスターの元へ向かうのだ。
PROPQUEST_INC_000739,The Assist Master is with the Madrigal Job Masters in North-Fl. Go!,アシストマスターは北広場にあるマドリガル職業マスターズにいるはずだ。準備が整ったら、すぐに出発するといい。
PROPQUEST_INC_000741,"I guess some people just aren't suited to be an Assist. That's alright, young one. Speak with me again if you change your mind.",アシストへの道を諦めるのか？私は君の志を見損なったぞ。しかしそれも仕方あるまい。アシストの道は厳しいと言っただろう。
PROPQUEST_INC_000742,"Thank you for delivering the Forform, Vagrant. Now, on to your next lesson. Assist weapons include Knuckles or Sticks.",献身に身を捧げる心広きアシスト志望者よ、お疲れさまでした。では、テストをクリアした勇敢な志望者に、アシストの武器について説明いたしましょう。アシストは、ナックルとスティックという2つの武器を使います。
PROPQUEST_INC_000743,"A Knuckle is a fist weapon used for close-quarters combat, and the Stick is used to perform certain Assist skills, such as healing.",ナックルは接近戦が可能な武器です。スティックを装備すれば、補助スキルを使うことができます。アシストはこの補助スキルをどのように組み合わせるかが重要なのです。
PROPQUEST_INC_000744,"It's important to remember that you must have the right weapon equipped to perform certain abilities. With enough practice, a good Assist can switch weapons in combat seamlessly.",他の仲間に補助をかけたり、近接戦を効率的におこなうためには、この2つの武器を素早く交換しながら戦うことがポイントです。ナックルとスティックの使い方について、理解できましたか？
PROPQUEST_INC_000745,"I'm sorry, I'm waiting for someone to bring something very important. Is that you? I didn't think so.",エリック様から指示されたことを終わらせないと、次のテストは受けられませんよ。
PROPQUEST_INC_000746,"Gather 10 Forforms from Mushpangs, 5 Peakyrinds from Peakyturtles and 1 Poporam from Doridoma then deliver them to Maki, the Assist Master in Northern Flarine.",集める材料は、マッシュファングを倒してポポム10個、ピーキータートルを倒してピーキーリングを5個、ドリドマを倒してポポラム1個集めたら、アシストマスターの元へ向かおう。
PROPQUEST_INC_000748,Assist Skills,アシストの技術
PROPQUEST_INC_000749,"Now that you have a good understanding of Assist weaponry, I'd like you to visit Goripeg, one of the High-Dwarpets north of Flarine.",さて、これで私の知っていることは全部教えました。では、次のテスト内容を教えましょう。今度はアシストの技術に関する情報を集めるのですが、まずはハイドワーフの生息地を探し出さなければなりません。
PROPQUEST_INC_000750,High-Dwarpet Goripeg will give you information on Assist skills. He knows a lot about Assists and I think you are ready to speak with him.,フラリスの北でハイドワーフの生息地を探し、＜ゴリペック＞というハイドワーフに会うと、彼からアシストの技術を教えてもらうことができるでしょう。
PROPQUEST_INC_000751,"You can find the High-Dwarpets by opening your map (M Key). Go quickly, young one!",ハイドワーフは人間を嫌っていますが、きっと彼らはあなたに心を開いてくれるでしょう。さあ、＜ゴリペック＞の元へお行きなさい。（Mキーでマップを確認）
PROPQUEST_INC_000752,May Bubble protect you and guide you.,志高きアシスト志望者に、リシスのご加護がありますように。
PROPQUEST_INC_000753,"If you feel that you are not ready, young one, that is your decision. If you change your mind, come and speak with me again.",諦めてしまうのですか？せっかくここまで辿りついたのに。大変残念ですね。しかし、もう一度考え直すのもよろしいでしょう。
PROPQUEST_INC_000754,Erhm… hello there! You must be the young apprentice Maki spoke so highly of.,ん？人間か？オレは人間は嫌いだが、お前と話すのは悪い気はしないな。よし、いいことを教えてあげよう。このスキル事典の･･･えっと、たしか488ページだったような・・・お、これだ！
PROPQUEST_INC_000755,"The blessing of Rhisis be with you, apprentice! I'd like to go over one of the Assist skills with you. Haste is a skill that you can cast on yourself or an ally.",アシストになりたいのか？フム、志さえ見失わなければ叶わない望みなどないさ。 君のなりたいように進めばいい。アシストにはヘイストという、リシスの祝福で体を軽くさせることができる高度なスキルがあるんだ。
PROPQUEST_INC_000756,"The Haste skill allows you to increase your attack speed and decrease your casting time, or that of a friend's, by a very large amount. It is an amazing skill!",ヘイストは、自分や相手の攻撃速度を上げてくれる補助スキルだ。このスキルをかけてもらうと、戦闘速度が普通より2倍ほど速くなるのさ。へへ、すごいだろう？とても役に立つぜ。
PROPQUEST_INC_000757,Excuse me? I don't believe we have anything to discuss. Please leave me in peace.,何だ？オレに用か？妙なこと言ってないで、さっさと帰ってくれ。オレは大事なものを探さなくちゃなんないんだ、冒険者なんかに構っている時間なんかないのさ。探し物は何かって？スキル事典だよ、スキル事典！はぁ、どこにいったんだろう。
PROPQUEST_INC_000758,Visit High-Dwarpet Goripeg north of Flarine. Check your map (M Key) if you get lost.,フラリスの北方面ハイドワーフの生息地にいる＜ゴリペック＞のところへ行こう！（Mキーでマップ確認）
PROPQUEST_INC_000760,Duty of Assist,アシストの任務
PROPQUEST_INC_000761,Here… take this. It's a Label of Technique. It details what I've told you today.,クックック、ちゃんとわかったか？あ、このスキル事典の破片は失くさないようにしてくれよな。とても大事なものだから。
PROPQUEST_INC_000762,"Now, for the final leg of your journey, apprentice. A creature called Chaner has been terrorizing the locals near the Demians in Madren Town.",じゃ、最後のテストに入ろう。最後のテストは、アシスト訓練所の助手のところへ行けば受けることができる。名前は・・・さて、何だったっけな？覚えていないが。とにかく、その助手のところへ行ってみてくれよ。わかったか？
PROPQUEST_INC_000763,"Slay him, then return to Assist Instructor Kidmen in Eastern Flarine. She will conclude your Assist training.",助手のところへに行く前に、最近マッドランタウンに現れた凶暴なモンスターを退治してから行ってくれ。あそこに住んでいるデミアンをはじめ、付近の住民にも迷惑をかけているらしいんだ。
PROPQUEST_INC_000764,"Good luck to you, apprentice!",せっかくここまで来たんだから、その心意気を無駄にするんじゃないぞ。
PROPQUEST_INC_000765,No? What a shame. Speak to me again if you have a change of heart.,まあ、君がテストを続けようが諦めようが、オレは関係ないからな。好きにするといいさ。
PROPQUEST_INC_000766,"Chaner is… gone? Great work! Now, listen carefully. I have something very important to tell you.",あら！マッドランタウンに現れたモンスターを退治してきてくださったのですね。あのモンスターにはみんな困っていたのです、ありがとうございます。さあ、最後のテストを始めましょう。最後はアシストの任務に関する情報をお教えしましょう。
PROPQUEST_INC_000767,"The role of an Assist on the field of combat is primarily party support, however, an Assist can also prove to be a potent fighter as well.",アシストは補助型の職業ですが、直接の戦闘もできます。前衛に立てばマーシナリーを手伝って近接戦を行うこともできるし、後衛に回れば、他の仲間が戦う際に必要な補助をかけてバックアップすることができます。
PROPQUEST_INC_000768,"Congratulations, my friend! You are now an Assist! Welcome to the fold!",アシストは職業名からわかるように、他の職業を補助しながらサポートする役割が大きい職業なのです。さあ、これであなたは全てのテストに合格しました。おめでとうございます。ここに誕生した志高きアシストに、リシスの祝福があらんことを！
PROPQUEST_INC_000769,I'm waiting for word that Chaner has been destroyed. Last I heard he is still on the loose in Madren Town.,ちょっと忙しいので、あなたのお相手をすることはできません。わたしは案内人ではありませんので、ご用がなければおひきとりください。　はぁ、ホントに困ったわ、マッドランタウンに現れたモンスターには・・・・
PROPQUEST_INC_000770,"Travel to Madren Town, east of the High-Dwarpets, and slay Chaner. Once Chaner is defeated, speak with Assist Instructor Kidmen in Eastern Flarine.",最近、マッドランタウンに現れたという凶暴なモンスターを退治してから、アシスト訓練所の助手のところに向かおう。
PROPQUEST_INC_000772,Vagrant Master (Magician),放浪者マスター（マジシャン）
PROPQUEST_INC_000773,"Are you intrigued by the art of magic? If you're speaking with me, you must be interested in becoming a Magician. I must warn you, it is not an easy road.",マジシャンへの道を選んだのですね。マジシャンになるには厳しい試練が待ち受けておりますが、それでもこの職を目指すのであれば簡単なテストを行いたいと思います。心の準備は出来ていますか？
PROPQUEST_INC_000774,"Very well then, first, I would like you to perform a small task for me. Captain Aibatts have infested the area north of Eastern Flarine.",最初のテストは、あなたが放浪者としてどのくらい熟練したかを評価するテストです。わたしが指示したことをどれくらい早く、正確に遂行するかを試させてもらいます。
PROPQUEST_INC_000775,"If you're interested in helping, this little nuisance is just north of there. Will you slay 15 Captain Aibatts and 10 Small Burudengs to help us?",助けに興味があるなら、この小さな厄介者はそこのすぐ北にあります。キャプテン・アイバット15体とスモールブルデン10体を倒して助けてくれませんか？
PROPQUEST_INC_000776,Thank you! Good luck!,深い知識に長け、思いのままに魔力を操るマジシャンを目指す者たちが、どれぐらい速やかに課題を成し遂げることができるか楽しみに待っていますよ。
PROPQUEST_INC_000777,"I see you're not ready to walk the path of the Magician. Very well, speak to me again if you change your mind.",おやおや、諦めてしまうのですか。マジシャンを目指すには厳しい試練が待ち受けていますから、それも致し方ないことでしょう。
PROPQUEST_INC_000778,"Great job, young Vagrant! I think you'll make a fine Magician.",無事にテストを終わらせることができましたね。この調子で次のテストも頑張ってください。
PROPQUEST_INC_000779,You must defeat 15 Captain Aibatts and 10 Small Burudengs to prove you are worthy of Magician training. I will not help you if you cannot even complete this simple task.,課題を出されているあなたには、あまり時間がないはずですよ。キャプテン・アイバット15体、スモール・ブルデング10体を倒してください。このままマジシャンへの道を諦めてしまうのであれば、仕方ありませんが。
PROPQUEST_INC_000780,I'm afraid you've already chosen a different job. We have nothing more to discuss. You can still cancel the other job quest in the Quest Window and come back to me.,あなたは、マジシャンへの道を選択していないようですね。ここはマジシャンを希望する冒険者が来るところです。転職クエストをキャンセルして、私のところにくることはできますよ？
PROPQUEST_INC_000781,"Slay 15 Captain Aibatts and 10 Small Burudengs then return to Wingyei, the Magician Drillmaster in Flarine.",キャプテン アイバットを 15 体とスモール ブルデンを 10 体倒してから、フラリンのマジシャン ドリルマスターであるウィンゲイに戻ります。
PROPQUEST_INC_000783,Weapons of the Magician,マジシャンの武器
PROPQUEST_INC_000784,"Nice work taking care of those Captain Aibatts for us. Now, on to your next task!",おめでとう、初めてのテストは合格です。でもまだまだ先は長いですよ。覚悟はよろしいですか？
PROPQUEST_INC_000785,"I need you to collect some materials for me and deliver them to Hee, the Magician Master. She will instruct you on the use of Magician weaponry.",2番目のテストは、武器に関するテストです。マジシャンの使う武器について理解を深めるのがこのテストの目的です。さて、これからマジシャンの武器を製作するための材料を3種類集めなくてはなりません。
PROPQUEST_INC_000786,"Gather 10 Twinkle Stones from Aibatts near Flarine, 5 Chupims from Pukepukes and 1 Slain from Lawolf then you may speak with Hee.",マジシャンの武器を製作する材料は以下の3種類です。アイバットを倒して輝く石を10個、プケプケを倒してチュピム5個、ラーウルフを倒して勾玉の1個集めてください。そろったら、マジシャンマスターのところへ向かうのです。
PROPQUEST_INC_000787,The Magician Master is located just north of Flarine.,マジシャン マスターは、フラリスのすぐ北にあります。
PROPQUEST_INC_000788,"Good luck to you, Vagrant!",マジシャンへの道のりはまだまだ遠いですが…頑張ってくださいね。
PROPQUEST_INC_000789,I see you're not quite ready to continue down the path to becoming a Magician. Speak with me again if you change your mind.,ここまでやってきたのに、諦めてしまうとはもったいないですね。しかし、あなたの選んだ道であれば仕方のないことでしょう。
PROPQUEST_INC_000790,"Thank you for delivering the Twinkle Stones, Vagrant. Wingyei has told me a lot about you. Now, let me tell you a little something about Magician weaponry.",秘められた魔力を自在に操るマジシャンを目指す者よ、よくやり遂げました。では、これからマジシャンが使う2種類の武器であるワンドとスタッフについて、お教えしましょう。
PROPQUEST_INC_000791,Magicians can use both wands and staves. A wand allows the magician to attack from a distance with a charged up attack that deals additional damage while a staff can be used as a melee weapon.,ワンドは魔法専門の武器なので、ワンドを装備した場合、基本攻撃はすべて魔法攻撃となります。一方、スタッフは基本攻撃が打撃ですので、弱いながらも接近戦が可能です。
PROPQUEST_INC_000792,"You will find that Magicians primarily rely on magic spells to deal damage. However, it is important to know how these weapons work.",接近戦はできますが、打撃力は弱いので注意してください。この2つの武器を戦略的に使いこなすことで、必ず素晴らしいマジシャンになれることでしょう。頑張ってくださいね。
PROPQUEST_INC_000793,I am waiting for someone to deliver some materials I require for Magician weaponry.,あら？ウィンギー様の紹介で来たのですか？でしたら、何か指示されたことがあるはずですよ。思い出してみてください。
PROPQUEST_INC_000794,"Gather 10 Twinkle Stones from Aibatts near Flarine, 5 Chupims from Pukepukes and 1 Slain from Lawolf then speak with Magician Master Hee in Northern Flarine.",フラリス近くのアイバットからトゥインクル ストーンを 10 個、プケプケスからチュピムを 5 個、ラウルフからスレインを 1 個集め、フラリス北部にいるマジシャン マスター ヒーと話します。
PROPQUEST_INC_000796,Magician Skills,マジシャンのスキル
PROPQUEST_INC_000797,"That concludes your lesson on Magician weaponry. Now, I'll need you to visit one of the High-Dwarpets to continue your training.",これで、私に教えられることは全てです。では、次のテストを受けてくださいね。次は、マジシャンの技術に関する情報を集めることなのですが、その前にまず、ハイドワーフの生息地を探し出さなければなりません。
PROPQUEST_INC_000798,Travel to Flarine and head north. You'll find a High-Dwarpet camp just south of the middle of Leren Mountains.,ハイドワーフの生息地を探し出し、＜ハスタン＞というハイドワーフに会うと、彼からマジシャンの技術について教わることができるでしょう。
PROPQUEST_INC_000799,"Speak with High-Dwarpet Hastan once you arrive. If you get lost, you can check your map (M Key) to find your way.",ハイドワーフは人間を嫌っていますが、きっと彼らはあなたに心を開いてくれるでしょう。さあ、＜ハスタン＞の元へお行きなさい。
PROPQUEST_INC_000801,Do not be frightened by what lies ahead. This is your destiny. Speak with me again if you'd like to continue your path.,諦めてしまうのもしかたないことです。ご自分が決断したことであれば、好きなように進めばいいのですよ。
PROPQUEST_INC_000802,"Greetings, young one! The will of Rhisis be with you! I am Hastan. Magician Master Hee mentioned that you might be stopping by.",ん？人間か？人間は嫌いだが、お前と話すのは悪い気はしないな。よし、いいことを教えてあげよう。このスキル事典の･･･あったあった。
PROPQUEST_INC_000803,Magicians are powerful fighters that utilize magic to defeat their enemies. Let me go over one of the basic attacks with you.,〈大いなるリシスよ。あなたから授かった偉大な力で、邪悪なる魂を持つ者の精神にリシスの裁きを下します〉これが、マジシャンの一番ベーシックなスキル＜メンタルストライク＞と呼ばれる呪文だ。
