Key,English,Japanese
PROPQUEST_SCENARIO_INC_001406,"Well, that’s up to you! Either way, I have to rush off now!",そう。まあ気が向いたら寄ってあげてね。何か大事な話があるみたいよ。
PROPQUEST_SCENARIO_INC_001407,Oh! There you are! I've been waiting for you!. We are in great need of your abilities!,おお、お待ちしておりましたぞ。貴方の活躍はこの街でも幅広く知れ渡って参りました。実は緊急な依頼がありまして、パーティーを組んだ状態でまたお越し願えませんか。
PROPQUEST_SCENARIO_INC_001408,"Hmm, what to spank him with? OH! You are still here? The mayor is looking for you. Please go see him!",さて、私もこうしてはいられないわ。あら、まだいらしたの？　市長が探していましたよ。
PROPQUEST_SCENARIO_INC_001409,Meet the Mayor of Saint City.,セイントモーニングの市長を訪ねよ。
PROPQUEST_SCENARIO_INC_001411,Power in Numbers,精霊バクロウ
PROPQUEST_SCENARIO_INC_001412,"Do you know about the Bucrow? They are protectors of the natural order that have existed long before man. They have since grown malicious, and attack our citizens.",バクロウはわかりますか？　セイントモーニングができる遥か昔、この地の精霊として讃えられていた存在です。最近になってこの精霊が凶暴化してしまったようです。
PROPQUEST_SCENARIO_INC_001413,"I believe the sudden increase in the amount of monsters is to blame. Bucrow are very in tune with the balance of nature, and have become enraged with its disintegration",各地でモンスターの凶暴化が進んでいます。これは何かの予兆なのかもしれません。私も不穏なオーラを常に感じています。
PROPQUEST_SCENARIO_INC_001414,"I must warn you though. Bucrow are very strong, which is why I've asked you to unite with other champions in this task. Please, will you help us to defeat them?",モンスターの生態系が崩れたことにより精霊も何か影響があったのかもしれません。このバクロウはとても強力で警備兵が束になっても敵いません。
PROPQUEST_SCENARIO_INC_001415,You and your band of allies must travel to Saint Morning's southernmost region known as the Fantasy Desert. This is where the Bucrow primarily reside.,一人ではとても危険です。パーティーを組み、このバクロウを倒して貰えませんか？
PROPQUEST_SCENARIO_INC_001416,"I might not know with any certainty how the Bucrow first began to become so vicious, but what I do know is that we must do something about them soon!",どうしてこのようなことに……このままではセイントモーニングは壊滅してしまうでしょう。
PROPQUEST_SCENARIO_INC_001417,"Done already!? My thanks go out to you and your allies. Sometimes companionship is the key to victory! As soon as you reach level 30, please return to me as I have another request.",おお、やはり貴方は私の見込んだ通りの英雄ですね。よい仲間にも恵まれているようです。これからも多くの仲間と共に冒険をされるとよいでしょう。
PROPQUEST_SCENARIO_INC_001418,Please you must all hurry! We cannot sit idly by in such a dire situation.,このままではセイントモーニングが壊滅してしまうかもしれません。よろしくお願いします。
PROPQUEST_SCENARIO_INC_001419,Kill 8 Small Bucrow & 4 Bucrow while in a party and return to the Mayor of Saint City.,パーティーを組んでスモールバクロウを8体、バクロウを4体倒して、セイントモーニング市長に報告せよ。
PROPQUEST_SCENARIO_INC_001421,Hero of Saint City,セイントモーニングの英雄
PROPQUEST_SCENARIO_INC_001422,"Hah, you have become quite the celebrity around here! Yes, there is still evil afoot in Saint Morning, but nothing that we can't now contain thanks to your aid!",既に貴方の名声はセイントモーニング中に知れ渡っています。さすがレオナンの紹介ですね。まだまだモンスターは生息していますが当面は大丈夫でしょう。
PROPQUEST_SCENARIO_INC_001423,I do wish to ask you one last favor. Will you hear me out in my final request?,最後に、これは失礼な話かもしれませんが、一つだけ貴方を試してみたいのです。
PROPQUEST_SCENARIO_INC_001424,"You have my thanks. Word has it, a group of dangerous escaped convicts from Saint City Prison are planning their revenge. Please defeat the Hobo and take his sword as proof!",さすがですね。貴方でしたら挑戦されると信じていました。この大陸の最南端にホボーという監獄から脱獄をした集団が生息しています。彼らのキャプテンを倒し、その証を持ってきて下さい。
PROPQUEST_SCENARIO_INC_001425,Hmm…just unfortunate considering how far you have come!,そうですか。さすがに内容を聞かずに受けるほど無謀ではないというわけですね。
PROPQUEST_SCENARIO_INC_001426,"I knew it all along. Reonan was right. There is truly greatness within you. I, and the people of Saint City, wish to bestow you with this gift of elemental cards. Use them wisely!",まさしくこれはホボーの大剣！　もはや貴方はこの辺りのモンスターなど赤子の手をひねるようなものなのでしょうね。色々と依頼を聞いて頂きありがとうございました。これを差し上げましょう。
PROPQUEST_SCENARIO_INC_001427,The Hobo should be in the Western Fantasy Desert. Please eliminate this threat!,ホボーの中でもキャプテンと名のつくホボーですよ。彼らは集団で生息しているのでどうぞお気をつけて。
PROPQUEST_SCENARIO_INC_001428,Kill Hobo and get the Hobo Sword.,キャプテン・ホボーを倒してホボーの大剣を入手し報告せよ。
PROPQUEST_SCENARIO_INC_001453,"Huh? You want me to show you the most powerful skill of mine? Hmm... If you want to see it, I can show you. Here! Put those pieces into my mouth. ah~~",うん？世界で最も偉大な私の能力を一度見せてくれって？ふうんー君がそう言えば見せてあげるのも悪くはないぞ。さあ！私の口にその破片を入れて。あーん
PROPQUEST_SCENARIO_INC_001455,Mysterious Bounty Hunter,闇の放浪者
PROPQUEST_SCENARIO_INC_001456,"Level 40 eh? You've really grown since our last meeting! Hmm, have you heard of a man named ""Ghost"" Hael? He is one of Madrigal's best known bounty hunters.",ずいぶんとたくましく成長したようだな。そろそろ次の任務もこなせそうだ。お前さん、隠密のハエルは知っているかい？　マドリガルを蔭ながら支えてくれている同士だ。
PROPQUEST_SCENARIO_INC_001457,"His cold and mysterious demeanor have earned him the title ""Ghost"". I've heard from sources that he might be traveling through Flaris today.",彼はなかなかこういった街中には立ち寄らないんだが、どうもいまレルエン山脈のふもとにいるらしくてね。これからは彼の力が必要なんだ。よければ自己紹介も兼ねて会ってみないか？
PROPQUEST_SCENARIO_INC_001458,"Would you perhaps seek him out for me? If you tell him my name, perhaps it will jog his memory…",私の名前を出せばすぐにわかってくれると思う。頼んだぞ！
PROPQUEST_SCENARIO_INC_001459,Appreciate it! He will be appearing at Fountain of Dead Person in the Northern part of Flaris. Please find him.,レルエン山脈の麓の湖だ。ぜひ彼の話も聞いてやってほしい。
PROPQUEST_SCENARIO_INC_001460,"What are you scared? I mean, he's not REALLY a ghost.",ふむ、まだまだお前さんは世界を救う気構えに欠けるようだな。
PROPQUEST_SCENARIO_INC_001461,Sure is awfully hard to concentrate with you standing right there. What do you want?,む……お主何者だ？
PROPQUEST_SCENARIO_INC_001462,You haven't met Hael yet? He should be at the Fountain of Dead Person.,ハエルは見つかったかい？　レルエン山脈の麓の湖だぞ。
PROPQUEST_SCENARIO_INC_001463,Meet Hael and mention Reonan's name.,ハエルに会え。
PROPQUEST_SCENARIO_INC_001465,Time is Money,洞窟の奥に潜む魔物
PROPQUEST_SCENARIO_INC_001466,Wha? Someone named Reonan is looking for me? Sounds familiar but… UGH! I've got way too bad of a headache to be thinking about things right now.,レオナン……どこかで聞いたことが……うっ、頭が……頭が……
PROPQUEST_SCENARIO_INC_001467,"Reonan... It's the first time hearing that name, but it is familiar... He said its time? Time for what, I wonder…",むう……初めて聞く名前だがどこか懐かしいような気がする……。うう、思い出そうとすると頭が割れそうだ。
PROPQUEST_SCENARIO_INC_001468,Regardless! I have my own goals and limited time so move along! There is a foul demon lurking in the Mars Mine with a bounty on its head JUST waiting to be claimed *sneer*,すまないが私はいま任務中でね。フラリスダンジョン奥に生息するヴァイスヴェデュークを倒さねばならないのだ。
PROPQUEST_SCENARIO_INC_001469,"UGH! Headache…getting…worse! OK look, here's the deal. You take out that Vice Veduque, give me the reward and I will meet your Reonan. Deal?",うう……頭が割れそうだ。君は私に用があると言ったね。すまないが、私の代わりにヴァイスヴェデュークを倒してくれないか。その間には頭痛も少しは回復するだろう。
PROPQUEST_SCENARIO_INC_001470,"Well, never expected you to accept THAT offer? Well anyway, go kill 10 Vice Veduque in Mars Mine then return to me!",ありがとう。フラリスダンジョンの奥地まで行くのは大変だろうが頼んだぞ。
PROPQUEST_SCENARIO_INC_001471,"No skin off my back! Planned to do it myself anyway. Just gotta, ya know, rest a minute or two…or three…",そうか……仕方がない。やはり私がやらなければならないか。
PROPQUEST_SCENARIO_INC_001472,"Hmpf killed them huh? Well aren't we proud of ourselves. Anyway, while you were in Mars Mine, I thought again about this here… Reonan, or whatever his name is.",約束通り、倒してきてくれたようだね。君を待っている間にレオナンという名前について思い返してみたよ。
PROPQUEST_SCENARIO_INC_001473,"*snores* huh!? What!? I was awake, just resting my eyes!",うう……なぜこんなにも頭痛がするのだ。
PROPQUEST_SCENARIO_INC_001474,Kill 10 Vice Veduque and meet Hael.,ヴァイスヴェデュークを倒してハエルに報告せよ。
PROPQUEST_SCENARIO_INC_001476,Seeing Through to the Past,ハエルの過去
PROPQUEST_SCENARIO_INC_001477,"Still not ringing any bells. Though, the name is familiar… Maybe Master Radeon can tell you something about the name. He took me in over 20 years ago and has been my mentor since.",なぜだろう。記憶の片隅には残っているようだが思い出せない……。おそらく私の師ラディオン様なら何かわかるのではないだろうか。
PROPQUEST_SCENARIO_INC_001478,I can hardly remember what I had for breakfast. Go talk with Master Radeon alright? I'm sure he might know something…,すまない、ラディオン様にこのことを報告してくれないか。師はすぐそばにいるのだが、私は頭痛がひどく動けそうにないのだ。
PROPQUEST_SCENARIO_INC_001479,"Wow, seems like my headache is already lifting knowing I got you out of my hair. Master Radeon is on the other side of the Fountain of the Dead. Go see him!",ひょっとするとこの頭痛の原因もわかるかもしれない。すまないが、頼んだぞ。
PROPQUEST_SCENARIO_INC_001480,You don’t want to do it? Alright...,そうか……
PROPQUEST_SCENARIO_INC_001481,Hmm? So Reonan is inquiring of Hael? It appears that it is time…,何と、ハエルがそのように申しておるのか。ふむ……
PROPQUEST_SCENARIO_INC_001483,Find Master Radeon and ask about the Hael's past.,ハエルの過去を大賢者ラディオンに尋ねよ。
PROPQUEST_SCENARIO_INC_001485,Shards of Memory,記憶のかけら
PROPQUEST_SCENARIO_INC_001486,"I have known Hael many years. When I first discovered him, he was laying there unconscious. I was able to nurse him back to health, but still he had no recollection of his memory. There is a way to recover it though…",そう……ハエルはワシがこの地に連れてきたのじゃ。どのような理由かはわからんが、記憶を失っておった。
PROPQUEST_SCENARIO_INC_001487,I feel there might be something important lost in his past. The only way to recover it would be by using a Memory Shard. This should allow Hael to uncover his past.,フラリスの北東にある祭壇に記憶のかけらという石がある。ただし、これだけでは足りぬぞ。記憶を戻すにはさらにひと手間必要じゃ。
PROPQUEST_SCENARIO_INC_001488,"First, you will need to purify the shard by bringing it to the Magic Box Ancimys. Will you retrieve the purified Memory shard and bring it to Hael?",記憶のかけらを手に入れることができたら、魔法の箱アンシミスに持っていくとよい。そうすれば石の不純物を浄化し使えるようになるじゃろう。
PROPQUEST_SCENARIO_INC_001489,Please locate the Memory Shard which should be somewhere around the Altar of Violet in Northern Flaris. There are Violet Magician Troupe patrolling the area.,いつかハエルの記憶を取り戻そうとする者にこの方法は伝えようと思っていたのじゃ。頼むぞ。
PROPQUEST_SCENARIO_INC_001490,"If you wish Hael's assistance, this might be the only chance you have…",ふむ……。苦しむハエルを何とかしてあげたいとは思わんのかのう。
PROPQUEST_SCENARIO_INC_001491,Hey! You act like you haven't seen a man trapped in a treasure chest before. Oh you come bearing Memory Shards to be purified?,ケラケラケラ。人間があたしに何の用だい？　ん？　この記憶の欠片を浄化させてほしいだって？　ケラケラケラ。
PROPQUEST_SCENARIO_INC_001492,"Please acquire the Memory Shard located at the Altar of Violet, and bring it to Ancimys for purification.",北東の祭壇にある記憶のかけらをもって、アンシミスの元を訪ねるのじゃぞ。
PROPQUEST_SCENARIO_INC_001493,Locate the Memory shard in Northern Flaris and bring it to Ancimys,記憶のかけらを入手し魔法の箱アンシミスを訪ねよ。
PROPQUEST_SCENARIO_INC_001495,A Chest full of Memories,過去の記憶
PROPQUEST_SCENARIO_INC_001496,"I will purify the Memory Shards sure, but first a joke!",ケラケラ。むしゃむしゃ。ペッペ！　ほら、できたよ。これで浄化されたはず。何？　汚いだって？　ふん、そんなに言うならもう協力してあげないぞ！
PROPQUEST_SCENARIO_INC_001497,"Haha, well since you were so kind to listen here is your crystal. Now go ahead and take it!",そうそう、素直なことは大事だよね。ケラケラ。私のつばにはロイヤルゼリーがたっぷり含まれてるんだよ。ケラケラ
PROPQUEST_SCENARIO_INC_001498,Thanks again for listening. The Pukepukes around here don't have a very good sense of humor! Haha!,ふん、そんなことを言うならもう協力してあげないよ～だ！
PROPQUEST_SCENARIO_INC_001499,"What's the deal with this weird looking stone? Oh, for helping me to recall my lost thoughts you say? Oh well, worth a shot!",む、なんだ……このべたついた石は……
PROPQUEST_SCENARIO_INC_001500,"Oh back so soon? Don't worry I have plenty more jokes! So what do you get when you cross an Aibatt with... Er wait, I forgot how it goes...",すぐ戻りましたね！それで、あなたがアイバットを横切るとき、あなたは何を得られますか？、、ちょっと忘れてしまいました。
PROPQUEST_SCENARIO_INC_001501,Bring the purified Memory Shard to Hael.,浄化された記憶の欠片をハエルに渡せ。
PROPQUEST_SCENARIO_INC_001503,The First Pendant,最初のペンダント
PROPQUEST_SCENARIO_INC_001504,"Woahhhh now, everything is finally clear. Hah...Hah... I finally remember... I can't believe this... I recall Reonan now...",ううっ！　頭が…！　うううう……。
PROPQUEST_SCENARIO_INC_001505,We were once good friends who stood together against a great threat… only at that time… we went by different names… I'm sure you will understand in time.,ああ……何ということだ。ようやく思い出したぞ。そうだ……レオナン。私はかつての友人のことを忘れてしまっていたなんて……。
PROPQUEST_SCENARIO_INC_001506,"Here, take this to Reonan. It's a pendant once shared amongst several old comrades… He'll understand when he sees it…",さあ、このペンダントをレオナンに渡してくれ。私はまだやらねばならないことがある。しかし、レオナンならこの意味がわかるはずだ。
PROPQUEST_SCENARIO_INC_001507,"As for now, I have business to attend to. I will catch up with you guys later. Try not to miss me too much and stuff *sneer*",いつか私達は共に闘うだろう。その時は君も一緒に闘えるとよいな。
PROPQUEST_SCENARIO_INC_001508,"Well, I'm in no real hurry. Just take the pendant to Reonan whenever you have the chance.",そうか……せっかく君の力になれると思ったのだが……。
PROPQUEST_SCENARIO_INC_001509,This pendant… It was a symbol of the trust that I once shared with Hael. I've been hoping to find him for awhile now to no avail…,おお……これは、私達が共に闘う時に身に着けていたペンダントだ。
PROPQUEST_SCENARIO_INC_001510,Take the pendant to Reonan soon. I didn't give it to you as a keepsake.,レオナンはフラリスにいるのか。久しぶりに会いたいものだ。
PROPQUEST_SCENARIO_INC_001511,Bring the pendant from Hael to Reonan.,レオナンにハエルのペンダントを渡せ。
PROPQUEST_SCENARIO_INC_001513,Quest for Truth,真実の探求者
PROPQUEST_SCENARIO_INC_001514,Lost memory you say? Must have been hard for him wandering around so aimlessly with no true identity. We will give him time to gather his thoughts…,ハエルが記憶を失っていたのか。ふむ……記憶を失いながら活動を続けるのは大変なことだっただろうな。
PROPQUEST_SCENARIO_INC_001515,"In the meantime, are you aware of the Garden of Rhisis? It is the landmass Northeast of Saint Morning. My friend Handel is currently conducting research there.",ところで、ちょうどよいところに来てくれた。リシスの庭は知っているか？私の同胞ヘンデルがそこで探索活動をしている。
PROPQUEST_SCENARIO_INC_001516,Her work takes much time and the constant threat of masquerpet attacks doesn't help the process. Will you please go and assist her?,一人では手が足りないようでな。もしよければ君が彼女を手伝ってくれないか。
PROPQUEST_SCENARIO_INC_001517,You can reach the Garden of Rhisis by flying Northeast from the continent of Saint Morning. Please go there and meet up with Handel,リシスの庭はセイントモーニングよりさらに東にある空中庭園だ。ヘンデルは島のどこかにいると思う。
PROPQUEST_SCENARIO_INC_001518,"Hah, I see! After using all those town blinkwings, you've already forgotten how to fly.",なるほど！ あなたはすでに飛ぶ方法を忘れているのですね。
PROPQUEST_SCENARIO_INC_001519,Welcome to the Garden of Rhisis. I have been expecting you. Do you understand the nature of my research?,リシスの庭へようこそ。 私はあなたを期待してきました。 私の研究の本質を理解していますか？
PROPQUEST_SCENARIO_INC_001520,Handel is in the Northern part of the Garden of Rhisis. Please go locate her!,ヘンデルはリシスの庭の北側で調査をしているはずだ。お願い！
PROPQUEST_SCENARIO_INC_001521,Go find Handel in the Garden of Rhisis.,リシスの庭のヘンデルを訪ねよ。
PROPQUEST_SCENARIO_INC_001523,Slaves to Shade,庭園の奴隷
PROPQUEST_SCENARIO_INC_001524,"You know where these monsters come from right? According to the records, they were the creation of Shade. Angered by her inability to destroy all of Roika, she plagued the lands with these foul beasts.",私はここでモンスターの研究をしています。貴方は私達が闘っているモンスターがどのように創造されたかご存知ですか？昔、リシスと争ったイブリスが創ったおもちゃだそうです。
PROPQUEST_SCENARIO_INC_001525,"Shade and her monsters succeeded in taking over all of Madrigal. She was subsequently defeated by 8 brave heroes who all rose to the challenge, restoring peace to the land.",シェードと彼女のモンスターはマドリガルのすべてを引き継ぐことに成功しました。 彼女はその後、8人の勇敢な英雄に敗れ、再び平和な場所になりました。
PROPQUEST_SCENARIO_INC_001526,"Shade is now dead, but monsters that she created still exist. In fact, they seem to be growing stronger and greater in number. I'm here in the hopes of uncovering some sort of answer.",シェードは死にましたが、彼女が作ったモンスターはまだ存在しています。 実際、それらはますます強くなり、数が増えているようです。
PROPQUEST_SCENARIO_INC_001527,Research is difficult with the constant threat of Tombstone Bearers around. Will you please help buy me some time by defeating them?,ただ…ここにきて調査は行き詰っています。周囲のモンスターがあまりにも増えすぎてしまい身動きが取れなくなってしまいました。どうか手伝って頂けませんか？
PROPQUEST_SCENARIO_INC_001528,Thank you for your assistance. Killing 15 Tombstone Bearers should allow me ample time to complete my research.,ありがとうございます。私は調査を続けておりますので、この周囲にいるトムストンベアーを15匹倒して下さい。
PROPQUEST_SCENARIO_INC_001529,"For the sake of truth, please do not pass up my request!",真実のために、私のお願いを聞いてください！
PROPQUEST_SCENARIO_INC_001530,"I've done it!! Because of your bravery, I've found an important piece of information.",お帰りなさい！貴方のおかげで重要な形跡を発見することができました。
PROPQUEST_SCENARIO_INC_001531,I'm still in the process of research. Please go and defeat 15 Small Tombstone Bearers & 7 Tombstone Bearers while I complete my work!,スモール・トムストンベアラーが特に邪魔をするんです。15匹倒してください！どうかお願いします。
PROPQUEST_SCENARIO_INC_001532,Defeat 15 Small Tombstone Bearers & 7 Tombstone Bearers.,スモール・トムストンベアラーを15匹、トムストンベアラー7匹退治しヘンデルに報告してくだい。
PROPQUEST_SCENARIO_INC_001534,Endless Loop,終わりの無いループ
PROPQUEST_SCENARIO_INC_001535,"While conducting my research, I found something of interest about the pillars carried by the Tombstone Bearers. It looks similar to those of Shade's temple.",調査をしたところ、偶然貴方が倒したトムストンベアラーの遺体から特異な点を見つけました。それは、彼らが持っている巨大な柱です。その柱の模様がイブリス寺院の柱と同じでした。
PROPQUEST_SCENARIO_INC_001536,"Upon looking further into the information, I found that Tombstone Bearers were actually slaves of Shade that built her temple. But why would they be here in the Garden of Rhisis?",どうやら彼らはイブリス寺院を建築する際に奴隷として働かされていたようです。しかし、イブリス神殿の奴隷がなぜこのような場所にまで来ているのでしょうか。
PROPQUEST_SCENARIO_INC_001537,I need to acquire more data! Would you help me further by acquiring an Ancient Inscription? This might provide the insight I'm looking for!,もう少し調査が必要なようです。何度も申し訳ありませんが、彼らの長、キャプテンを倒してさらに調査させて頂けませんか？
PROPQUEST_SCENARIO_INC_001538,I knew you would have accepted. You too yearn to discover the truth! You can find a Ancient Inscription by defeating any of the Tombstone Bearers,ありがとうございます。トムストンベアラーの中でもキャプテンと冠名されているモンスターをお願いします。
PROPQUEST_SCENARIO_INC_001539,How could you decline? This could potentially reveal so much to us about Shade's masquerpets and their growing strength!,そうですか……ちっ（この程度で断るようじゃ使えないわね
PROPQUEST_SCENARIO_INC_001540,You got it!! Please hand it over quickly for me to analyze!,おお、持ってきて下さったのですね。早速これを元に分析してみましょう！
PROPQUEST_SCENARIO_INC_001541,"Even if you don't initially receive an Ancient Inscription, keep defeating them! I'm sure one of these Tombstone Bearers is bound to have the Ancient Inscription!",キャプテンと冠名されているモンスターですよ。お願いしますね。
PROPQUEST_SCENARIO_INC_001542,Acquire an Ancient Inscription from one of the Tombstone Bearers.,キャプテン・トムストンベアラーを倒して奴隷の証を入手し報告せよ。
PROPQUEST_SCENARIO_INC_001544,Essence of the Gods,リシスの痕跡
PROPQUEST_SCENARIO_INC_001545,It's of no use… The stamp is just too damaged to gather much significant information. It did allude to the War of the Gods though…,残念ながら奴隷の証からは全てを把握することはできませんでした。ただ、イブリスが消滅したにも関わらず、この地に新たな危機が迫っているようです。
PROPQUEST_SCENARIO_INC_001546,"I know from lore that, during this time, Bubble decided to take action against Shade and her masquerpet army. A battle occurred between the gods at this very location.",全ては神々の戦争に起因しているようです。マドリガルの不均衡はリシスとイブリスの衝突により発生しましたから。どうやら他のモンスターも調査する必要があるようですね。
PROPQUEST_SCENARIO_INC_001547,It is rumored that the essence of both gods remains in this garden till this day. Could you please find the Bubble Trace for me?,これは私一人では難しい問題ですね。この地にボウラーという人物がおります。彼なら何かわかるかもしれません。バスキューを倒しリシスの痕跡を見つけてもらえませんか？
PROPQUEST_SCENARIO_INC_001548,"Please defeat the Basques in the North and acquire the Bubble Trace. Once you have this, take it to Bowler. He knows much more ancient lore than myself.",ボウラーは古来よりこの庭園を管理していた一族の子孫です。彼なら何かわかるかもしれません。
PROPQUEST_SCENARIO_INC_001549,You don't want to help me? Oh well... Then I will go myself...,そうですか……ちっ（普通ここまできて断る？　意味分かんないわ
PROPQUEST_SCENARIO_INC_001550,"Hmm? Yes I am Bowler, last keeper of the lore of this continent. WHAT!? You come bearing the Bubble Trace!?",ん？　この庭園について調査していると……う～ん、これは確かにリシス様の力を感じるな。
PROPQUEST_SCENARIO_INC_001551,"Please kill 15 Basques, acquire the Bubble Trace and take it to Bowler.",バスキューというモンスターを倒してリシスの痕跡を集め、ボウラーに調査を依頼してみて下さい。お願いします。
PROPQUEST_SCENARIO_INC_001552,Kill 15 Phantom Basques & 7 Basques and find the Bubble Trace and bring it to Bowler.,ファントム・バスキュー15匹、バスキュー7匹を倒せ。そして、いずれかのバスキューからリシスの痕跡を入手した後、ボウラーを訪ねよ。
PROPQUEST_SCENARIO_INC_001554,Essence of the Gods (2),神々の本質（2）
PROPQUEST_SCENARIO_INC_001555,"According to my ancestors, this region was once a primary location for a massive conflict between Bubble and Shade. Lets put it this way, Madrigal was once all one continent before this war…",ふむ……。そういえばこんな話があるよ。創世戦争、神々の闘いの発端となったのはこのリシスの庭だそうだ。
PROPQUEST_SCENARIO_INC_001556,"We must also acquire the Shade trace. It's rumored to be held by the Pranksters, the last remnants of the followers of Shade. As you can see, I'm a tad too short to confront them. Could you get it for me?",そうか、リシスの痕跡があるということはイブリスの何かも見つかるかもしれないね。イブリス信者を調査すれば何かわかるかもしれない。
PROPQUEST_SCENARIO_INC_001557,I appreciate the assistance. Please go Kill 15 Small Mage Pranksters & 7 Pranksters and acquire the Shade trace.,スモールメイジのいたずら者といたずら者は狂信的なイブリスの崇拝者だ。彼らを倒せば何かわかるかもしれないよ。
PROPQUEST_SCENARIO_INC_001558,What? Expect a poor little Dwarpet such as myself to take on an army of Pranksters?,君はあまりこういう話には興味がないのかな。残念だよ。
PROPQUEST_SCENARIO_INC_001559,"So according to Bowler, this was the site of the battle between Bubble and Shade? The essence of each that you contain is definitive proof of this.",なるほど……やはりこの地は創世戦争の発端となった場所だったのですね。
PROPQUEST_SCENARIO_INC_001560,"Kill 15 Small Mage Pranksters & 7 Pranksters, find the Shade Trace and bring it to Handel.",スモールメイジいたずら者といたずら者を倒せば何かイブリスの痕跡があるかもしれない。やってみる価値はあると思うよ。
PROPQUEST_SCENARIO_INC_001561,"Kill 15 Small Mage Pranksters & 7 Pranksters, acquire the Shade Trace and bring it to Handel.",スモールメイジいたずら者といたずら者を倒してイブリスの痕跡を入手した後、ヘンデルに報告せよ。
PROPQUEST_SCENARIO_INC_001563,Guardians of the Temple,イブリス 神殿
PROPQUEST_SCENARIO_INC_001564,"This essence of Shade is concerning… After the 8 Heroes had defeated Shade, all remnants of her existence were to be purged to prevent her return.",8人の英雄がシェードを倒した後、彼女の存在のすべての残党は彼女の復帰を防ぐために一掃されることになっていた。
PROPQUEST_SCENARIO_INC_001565,"If her essence remains, this is very bad… Stored in the Temple of Iblis is the Parchment of War. Please head there and retrieve it for me.",彼女の本質が残っているとしたら、これは非常に悪いことです…イブリスの神殿に保管されているイブリスの記録を手に入れて頂けませんか？
PROPQUEST_SCENARIO_INC_001566,The Temple of Iblis is in the Southern most region of Saint Morning. The records are guarded by both Iblis Crashers and an Iblis Guardian so please defeat them to obtain it!,イブリスの記録は聖朝の最南端にあります。記録はイブル・ドロイゼンやイブル・プレジャーが持っていると思います。何匹か倒せればわかるかもしれません。
PROPQUEST_SCENARIO_INC_001567,We've come too far to just quit now! Please reconsider!!,遠すぎて今すぐやめられません！ 考え直してください!!
PROPQUEST_SCENARIO_INC_001568,You've made it back with the Parchment!,お待ちしておりました！本当にイブリスの記録を持ち帰って下さったのですね！
PROPQUEST_SCENARIO_INC_001569,Please bring the Parchment of War after defeating 10 Iblis Crashers and an Iblis Guardian.,イブリスの記録はイブル・クラッシャーを10体、イブル・ガーディアンを1体倒して羊皮紙を持ってきてください。
PROPQUEST_SCENARIO_INC_001570,Bring Handel the Parchment of War after defeating 10 Iblis Crashers and an Iblis Guardian.,イブル・クラッシャーを10体、イブル・ガーディアンを1体倒した後、ヘンデルに戦争の羊皮紙へ渡せ。
PROPQUEST_SCENARIO_INC_001572,Before He's Road kill…,彼が殺される前に
PROPQUEST_SCENARIO_INC_001573,Please you must quickly hurry to Bowler! It seems the Wheelems near him have grown increasingly aggressive and he has grown quite fearful!,私はこれからこの記録を解析しようと思います。先ほどボウラーがここに来ていたのですが、どうやら悩みがあるようでした。
PROPQUEST_SCENARIO_INC_001574,"Will you hurry to his aid? In the meanwhile, I will attempt to decrypt these records. I know they contain something worthwhile!!",彼を急いで助けてくれませんか？ その間、私はこれらの記録の復号化を試みます。
PROPQUEST_SCENARIO_INC_001575,Your assistance is truly appreciated! Hurry and defeat 20 Rough Wheelems & 10 Wheelems then report to Bowler!,本当にありがたいです！ 急いで20個のラフウィーレムと10個のウィーレムを倒し、ボウラーに報告してください！
PROPQUEST_SCENARIO_INC_001576,Oh no!! You must help him! Bowler doesn't stand a chance against those vicious Wheelems!,あなたは彼を助けなければなりません！ ボウラーはきっと耐えられません！
PROPQUEST_SCENARIO_INC_001577,"That was too close of a call! The Wheelems generally left me alone. For whatever reason, they suddenly grew violent and attempted to attack me while I was out near their territory.",近すぎた！ ホイールいつも私を攻撃しなかったが、突然暴力的になり、私を攻撃しようとしました。
PROPQUEST_SCENARIO_INC_001578,Hurry! Kill 20 Rough Wheelems & 10 Wheelems before they can reach Bowler!,急いで！ ボウラーに到達する前に、ラフ・ホイールを20体とホイールを10体を倒して！
PROPQUEST_SCENARIO_INC_001579,Kill 20 Rough Wheelems & 10 Wheelems and report to Bowler.,ラフ・ホイール20体と、ホイール10体を倒し、ボウラーを訪ねよ。
PROPQUEST_SCENARIO_INC_001581,The Moment of Truth,ボウラーのお願い(2)
PROPQUEST_SCENARIO_INC_001582,"The number of Wheelems has increased so much since I last remember. If it weren't for you, I would have been Dwarpet road kill…",最近、急にモンスターが増えてね。ホイールにも手を焼いていたんだ。助かったよ！
PROPQUEST_SCENARIO_INC_001583,Has Handel finished her research? Oh! She is currently decrypting the Parchment of War? Will you hurry back to her and find if she has finished?,ヘンデルは研究が終わったの？  彼女はいま解析中なのか？ 急いで、彼女が終わったかどうか調べてくれませんか？
PROPQUEST_SCENARIO_INC_001584,"Tell Handel that I said thanks for her concern… If she need my help, feel free to find me at anytime!",ヘンデルにもありがとうと伝えてね。私も何か役に立てることがあればいつでも手伝うよ。
PROPQUEST_SCENARIO_INC_001585,"Look I know I'm great and you would love to spend time with me, but this is sort of important!",私は素晴らしいと思います。あなたは私と一緒に過ごしたいと思っていますか？
PROPQUEST_SCENARIO_INC_001586,I'm glad to see you… I have to finish decrypting the Parchment,あ…ちょうどよいところに。解析がいま終わったところです。
